raw_word	normalized	zipf_frequency	reason
e00a	e00a	1.090000	contains_digit
france00	france00	1.090000	contains_digit
gtx000	gtx000	1.090000	contains_digit
j0	j0	1.090000	contains_digit
ma1	ma1	1.090000	contains_digit
n00b	n00b	1.090000	contains_digit
nf1	nf1	1.090000	contains_digit
parte2	parte2	1.090000	contains_digit
pi3	pi3	1.090000	contains_digit
re6	re6	1.090000	contains_digit
rp00	rp00	1.090000	contains_digit
sf9	sf9	1.090000	contains_digit
sn00	sn00	1.090000	contains_digit
us1	us1	1.090000	contains_digit
xt0000	xt0000	1.090000	contains_digit
a.a.v.v	a.a.v.v	1.090000	malformed_after_normalization
a.g.a	a.g.a	1.090000	malformed_after_normalization
a.y	a.y	1.090000	malformed_after_normalization
armando.info	armando.info	1.090000	malformed_after_normalization
barry's	barry's	1.090000	malformed_after_normalization
c.i.d	c.i.d	1.090000	malformed_after_normalization
c.m.c	c.m.c	1.090000	malformed_after_normalization
chang'an	chang'an	1.090000	malformed_after_normalization
clarín.com	clarin.com	1.090000	malformed_after_normalization
e.leclerc	e.leclerc	1.090000	malformed_after_normalization
e.p.a	e.p.a	1.090000	malformed_after_normalization
f.c.c	f.c.c	1.090000	malformed_after_normalization
gen'ei	gen'ei	1.090000	malformed_after_normalization
hero's	hero's	1.090000	malformed_after_normalization
id's	id's	1.090000	malformed_after_normalization
jc_varela	jc_varela	1.090000	malformed_after_normalization
knott's	knott's	1.090000	malformed_after_normalization
m.a.n	m.a.n	1.090000	malformed_after_normalization
macdonald's	macdonald's	1.090000	malformed_after_normalization
o.w	o.w	1.090000	malformed_after_normalization
s'n	s'n	1.090000	malformed_after_normalization
s.a.g	s.a.g	1.090000	malformed_after_normalization
s.e.t	s.e.t	1.090000	malformed_after_normalization
sant'andrea	sant'andrea	1.090000	malformed_after_normalization
soundcloud.com	soundcloud.com	1.090000	malformed_after_normalization
t.l.c	t.l.c	1.090000	malformed_after_normalization
útero.pe	utero.pe	1.090000	malformed_after_normalization
w.f	w.f	1.090000	malformed_after_normalization
ºf	ºf	1.090000	malformed_after_normalization
τισ	τισ	1.090000	malformed_after_normalization
нас	нас	1.090000	malformed_after_normalization
الملك	الملك	1.090000	malformed_after_normalization
‿‿	‿‿	1.090000	malformed_after_normalization
┴	┴	1.090000	malformed_after_normalization
🇳🇬	🇳🇬	1.090000	malformed_after_normalization
🌏	🌏	1.090000	malformed_after_normalization
🏢	🏢	1.090000	malformed_after_normalization
💄	💄	1.090000	malformed_after_normalization
🤛	🤛	1.090000	malformed_after_normalization
alumn@s	alumn@s	1.090000	url_or_email
www.elespectador.com	www.elespectador.com	1.090000	url_or_email
www.geocities.com	www.geocities.com	1.090000	url_or_email
000gt	000gt	1.080000	contains_digit
000rd	000rd	1.080000	contains_digit
1m2	1m2	1.080000	contains_digit
1ms	1ms	1.080000	contains_digit
2cellos	2cellos	1.080000	contains_digit
2x8	2x8	1.080000	contains_digit
4el	4el	1.080000	contains_digit
5'6	5'6	1.080000	contains_digit
5gr	5gr	1.080000	contains_digit
5ms	5ms	1.080000	contains_digit
5q	5q	1.080000	contains_digit
6x8	6x8	1.080000	contains_digit
ag4	ag4	1.080000	contains_digit
ag5	ag5	1.080000	contains_digit
ar1	ar1	1.080000	contains_digit
cacl2	cacl2	1.080000	contains_digit
cc4	cc4	1.080000	contains_digit
es3	es3	1.080000	contains_digit
gs000	gs000	1.080000	contains_digit
kms2	kms2	1.080000	contains_digit
lt8	lt8	1.080000	contains_digit
m000i	m000i	1.080000	contains_digit
oe00	oe00	1.080000	contains_digit
p000d	p000d	1.080000	contains_digit
paco2	paco2	1.080000	contains_digit
pl000	pl000	1.080000	contains_digit
por00	por00	1.080000	contains_digit
rc3	rc3	1.080000	contains_digit
st2	st2	1.080000	contains_digit
sx4	sx4	1.080000	contains_digit
t0.0	t0.0	1.080000	contains_digit
t00000	t00000	1.080000	contains_digit
tg1	tg1	1.080000	contains_digit
tiempo00	tiempo00	1.080000	contains_digit
tx00	tx00	1.080000	contains_digit
v00.0	v00.0	1.080000	contains_digit
β2	β2	1.080000	contains_digit
a.m.m	a.m.m	1.080000	malformed_after_normalization
amazonaws.com	amazonaws.com	1.080000	malformed_after_normalization
archive.is	archive.is	1.080000	malformed_after_normalization
bro's	bro's	1.080000	malformed_after_normalization
c.r.a	c.r.a	1.080000	malformed_after_normalization
canada's	canada's	1.080000	malformed_after_normalization
catherine's	catherine's	1.080000	malformed_after_normalization
catholic.net	catholic.net	1.080000	malformed_after_normalization
i.p.s	i.p.s	1.080000	malformed_after_normalization
k'nex	k'nex	1.080000	malformed_after_normalization
nba.com	nba.com	1.080000	malformed_after_normalization
pa's	pa's	1.080000	malformed_after_normalization
rec.sport.soccer	rec.sport.soccer	1.080000	malformed_after_normalization
there'll	there'll	1.080000	malformed_after_normalization
thiong'o	thiong'o	1.080000	malformed_after_normalization
tito's	tito's	1.080000	malformed_after_normalization
ɛ	ɛ	1.080000	malformed_after_normalization
μsv	μsv	1.080000	malformed_after_normalization
дом	дом	1.080000	malformed_after_normalization
ооо	ооо	1.080000	malformed_after_normalization
про	про	1.080000	malformed_after_normalization
سعيد	سعيد	1.080000	malformed_after_normalization
┏	┏	1.080000	malformed_after_normalization
✯	✯	1.080000	malformed_after_normalization
➥	➥	1.080000	malformed_after_normalization
卐	卐	1.080000	malformed_after_normalization
🍽	🍽	1.080000	malformed_after_normalization
🐓	🐓	1.080000	malformed_after_normalization
🤦🏼‍♀️	🤦🏼‍♀	1.080000	malformed_after_normalization
🤦🏽‍♀️	🤦🏽‍♀	1.080000	malformed_after_normalization
enfermer@s	enfermer@s	1.080000	url_or_email
www.guardian.co.uk	www.guardian.co.uk	1.080000	url_or_email
00julio	00julio	1.070000	contains_digit
00plus	00plus	1.070000	contains_digit
00sm	00sm	1.070000	contains_digit
0v	0v	1.070000	contains_digit
2ed	2ed	1.070000	contains_digit
3a1	3a1	1.070000	contains_digit
4ooo	4ooo	1.070000	contains_digit
5tos	5tos	1.070000	contains_digit
a1b	a1b	1.070000	contains_digit
am0000	am0000	1.070000	contains_digit
arc2	arc2	1.070000	contains_digit
c3a	c3a	1.070000	contains_digit
c3b	c3b	1.070000	contains_digit
cyp1a2	cyp1a2	1.070000	contains_digit
cyp2c9	cyp2c9	1.070000	contains_digit
ds1	ds1	1.070000	contains_digit
em00	em00	1.070000	contains_digit
fa0	fa0	1.070000	contains_digit
gad3	gad3	1.070000	contains_digit
la4	la4	1.070000	contains_digit
literlandweb1	literlandweb1	1.070000	contains_digit
me3	me3	1.070000	contains_digit
na00	na00	1.070000	contains_digit
note7	note7	1.070000	contains_digit
páginai00	paginai00	1.070000	contains_digit
pe2	pe2	1.070000	contains_digit
sv00	sv00	1.070000	contains_digit
ta00	ta00	1.070000	contains_digit
wp00	wp00	1.070000	contains_digit
api's	api's	1.070000	malformed_after_normalization
asн	asн	1.070000	malformed_after_normalization
b.o.p	b.o.p	1.070000	malformed_after_normalization
bb's	bb's	1.070000	malformed_after_normalization
bien.lo	bien.lo	1.070000	malformed_after_normalization
c.o.d	c.o.d	1.070000	malformed_after_normalization
d.pedro	d.pedro	1.070000	malformed_after_normalization
d.y	d.y	1.070000	malformed_after_normalization
d:d	d:d	1.070000	malformed_after_normalization
dlvr.it	dlvr.it	1.070000	malformed_after_normalization
dylan's	dylan's	1.070000	malformed_after_normalization
eddie's	eddie's	1.070000	malformed_after_normalization
egypt's	egypt's	1.070000	malformed_after_normalization
f.a.m	f.a.m	1.070000	malformed_after_normalization
fisher's	fisher's	1.070000	malformed_after_normalization
herman's	herman's	1.070000	malformed_after_normalization
hogan's	hogan's	1.070000	malformed_after_normalization
jem'hadar	jem'hadar	1.070000	malformed_after_normalization
kellog's	kellog's	1.070000	malformed_after_normalization
mitele.es	mitele.es	1.070000	malformed_after_normalization
nic.ar	nic.ar	1.070000	malformed_after_normalization
no's	no's	1.070000	malformed_after_normalization
o'boyle	o'boyle	1.070000	malformed_after_normalization
peter's	peter's	1.070000	malformed_after_normalization
s.m.a.s.h	s.m.a.s.h	1.070000	malformed_after_normalization
s.m.e	s.m.e	1.070000	malformed_after_normalization
s.vi	s.vi	1.070000	malformed_after_normalization
ugi's	ugi's	1.070000	malformed_after_normalization
ðe	ðe	1.070000	malformed_after_normalization
вы	вы	1.070000	malformed_after_normalization
город	город	1.070000	malformed_after_normalization
им	им	1.070000	malformed_after_normalization
те	те	1.070000	malformed_after_normalization
عمر	عمر	1.070000	malformed_after_normalization
家	家	1.070000	malformed_after_normalization
🌯	🌯	1.070000	malformed_after_normalization
🍁	🍁	1.070000	malformed_after_normalization
🎅🏼	🎅🏼	1.070000	malformed_after_normalization
👰	👰	1.070000	malformed_after_normalization
🤷🏿‍♂️	🤷🏿‍♂	1.070000	malformed_after_normalization
atent@	atent@	1.070000	url_or_email
dispuest@	dispuest@	1.070000	url_or_email
todo@s	todo@s	1.070000	url_or_email
0.0mp	0.0mp	1.060000	contains_digit
00,00,00,00	00,00,00,00	1.060000	contains_digit
000.0q	000.0q	1.060000	contains_digit
0000mts	0000mts	1.060000	contains_digit
00l00	00l00	1.060000	contains_digit
1pp	1pp	1.060000	contains_digit
1x3	1x3	1.060000	contains_digit
1β	1β	1.060000	contains_digit
3do	3do	1.060000	contains_digit
5x1	5x1	1.060000	contains_digit
av00	av00	1.060000	contains_digit
br00	br00	1.060000	contains_digit
day6	day6	1.060000	contains_digit
dd5	dd5	1.060000	contains_digit
de9	de9	1.060000	contains_digit
exd5	exd5	1.060000	contains_digit
fp3	fp3	1.060000	contains_digit
ia2	ia2	1.060000	contains_digit
mc4	mc4	1.060000	contains_digit
mi1	mi1	1.060000	contains_digit
nf2	nf2	1.060000	contains_digit
nv000	nv000	1.060000	contains_digit
rb2	rb2	1.060000	contains_digit
sa000	sa000	1.060000	contains_digit
septiembre00	septiembre00	1.060000	contains_digit
tr4	tr4	1.060000	contains_digit
x0.0	x0.0	1.060000	contains_digit
a.p.s	a.p.s	1.060000	malformed_after_normalization
b.w	b.w	1.060000	malformed_after_normalization
c.e.p	c.e.p	1.060000	malformed_after_normalization
c.s.u	c.s.u	1.060000	malformed_after_normalization
celtiberia.net	celtiberia.net	1.060000	malformed_after_normalization
d.juan	d.juan	1.060000	malformed_after_normalization
f.e.a.r	f.e.a.r	1.060000	malformed_after_normalization
f.o.b	f.o.b	1.060000	malformed_after_normalization
fan's	fan's	1.060000	malformed_after_normalization
granny's	granny's	1.060000	malformed_after_normalization
h.k	h.k	1.060000	malformed_after_normalization
h.u	h.u	1.060000	malformed_after_normalization
ha'tak	ha'tak	1.060000	malformed_after_normalization
hab'a	hab'a	1.060000	malformed_after_normalization
j.crew	j.crew	1.060000	malformed_after_normalization
l.a.e	l.a.e	1.060000	malformed_after_normalization
la's	la's	1.060000	malformed_after_normalization
libros.com	libros.com	1.060000	malformed_after_normalization
m.c.a	m.c.a	1.060000	malformed_after_normalization
m.e.c	m.e.c	1.060000	malformed_after_normalization
m.p.h	m.p.h	1.060000	malformed_after_normalization
mcgee's	mcgee's	1.060000	malformed_after_normalization
news.com	news.com	1.060000	malformed_after_normalization
no.pero	no.pero	1.060000	malformed_after_normalization
no.y	no.y	1.060000	malformed_after_normalization
npc's	npc's	1.060000	malformed_after_normalization
p.c.f	p.c.f	1.060000	malformed_after_normalization
plaza's	plaza's	1.060000	malformed_after_normalization
pro's	pro's	1.060000	malformed_after_normalization
que'l	que'l	1.060000	malformed_after_normalization
reclamos.cl	reclamos.cl	1.060000	malformed_after_normalization
runrun.es	runrun.es	1.060000	malformed_after_normalization
s.d.b	s.d.b	1.060000	malformed_after_normalization
s.m.i	s.m.i	1.060000	malformed_after_normalization
s.xi	s.xi	1.060000	malformed_after_normalization
sardi's	sardi's	1.060000	malformed_after_normalization
showthread.php	showthread.php	1.060000	malformed_after_normalization
sur.es	sur.es	1.060000	malformed_after_normalization
to's	to's	1.060000	malformed_after_normalization
u.b	u.b	1.060000	malformed_after_normalization
‍	‍	1.060000	malformed_after_normalization
が	か	1.060000	malformed_after_normalization
🇧🇴	🇧🇴	1.060000	malformed_after_normalization
🏋️	🏋	1.060000	malformed_after_normalization
🐋	🐋	1.060000	malformed_after_normalization
👊🏾	👊🏾	1.060000	malformed_after_normalization
👭	👭	1.060000	malformed_after_normalization
🔼	🔼	1.060000	malformed_after_normalization
🙅‍♀️	🙅‍♀	1.060000	malformed_after_normalization
🙏🏿	🙏🏿	1.060000	malformed_after_normalization
🤘🏼	🤘🏼	1.060000	malformed_after_normalization
🤚	🤚	1.060000	malformed_after_normalization
🤦🏼‍♂️	🤦🏼‍♂	1.060000	malformed_after_normalization
🤷🏾‍♂️	🤷🏾‍♂	1.060000	malformed_after_normalization
enamorad@	enamorad@	1.060000	url_or_email
tant@s	tant@s	1.060000	url_or_email
0.00.0.0	0.00.0.0	1.050000	contains_digit
00,0k	00,0k	1.050000	contains_digit
000000.0	000000.0	1.050000	contains_digit
00000000000000000000000	00000000000000000000000	1.050000	contains_digit
000rs	000rs	1.050000	contains_digit
00abr	00abr	1.050000	contains_digit
00si	00si	1.050000	contains_digit
1'3	1'3	1.050000	contains_digit
1los	1los	1.050000	contains_digit
1m00	1m00	1.050000	contains_digit
1malaysia	1malaysia	1.050000	contains_digit
1mt	1mt	1.050000	contains_digit
2mp	2mp	1.050000	contains_digit
2so	2so	1.050000	contains_digit
5x3	5x3	1.050000	contains_digit
6'4	6'4	1.050000	contains_digit
al3	al3	1.050000	contains_digit
at2	at2	1.050000	contains_digit
cc0000	cc0000	1.050000	contains_digit
cc7	cc7	1.050000	contains_digit
clo2	clo2	1.050000	contains_digit
ea00	ea00	1.050000	contains_digit
ea7	ea7	1.050000	contains_digit
fl000	fl000	1.050000	contains_digit
gplv3	gplv3	1.050000	contains_digit
ka2	ka2	1.050000	contains_digit
lb00	lb00	1.050000	contains_digit
lra00	lra00	1.050000	contains_digit
mk000	mk000	1.050000	contains_digit
mujer00	mujer00	1.050000	contains_digit
on00	on00	1.050000	contains_digit
part1	part1	1.050000	contains_digit
pi3k	pi3k	1.050000	contains_digit
prince2	prince2	1.050000	contains_digit
q0000	q0000	1.050000	contains_digit
salu3	salu3	1.050000	contains_digit
se2	se2	1.050000	contains_digit
seo2	seo2	1.050000	contains_digit
sr1	sr1	1.050000	contains_digit
ss1	ss1	1.050000	contains_digit
te00	te00	1.050000	contains_digit
tv5monde	tv5monde	1.050000	contains_digit
tx000	tx000	1.050000	contains_digit
vp6	vp6	1.050000	contains_digit
wc0000	wc0000	1.050000	contains_digit
xl1	xl1	1.050000	contains_digit
xt00	xt00	1.050000	contains_digit
a.c.t	a.c.t	1.050000	malformed_after_normalization
a.i.d	a.i.d	1.050000	malformed_after_normalization
a.r.t	a.r.t	1.050000	malformed_after_normalization
alexander's	alexander's	1.050000	malformed_after_normalization
b.y	b.y	1.050000	malformed_after_normalization
co.uk	co.uk	1.050000	malformed_after_normalization
dell'istituto	dell'istituto	1.050000	malformed_after_normalization
drum'n'bass	drum'n'bass	1.050000	malformed_after_normalization
editor's	editor's	1.050000	malformed_after_normalization
go's	go's	1.050000	malformed_after_normalization
iiº	iiº	1.050000	malformed_after_normalization
k.t	k.t	1.050000	malformed_after_normalization
knight's	knight's	1.050000	malformed_after_normalization
krøyer	krøyer	1.050000	malformed_after_normalization
no.lo	no.lo	1.050000	malformed_after_normalization
o'doyle	o'doyle	1.050000	malformed_after_normalization
p.r.i	p.r.i	1.050000	malformed_after_normalization
país.el	pais.el	1.050000	malformed_after_normalization
profª	profª	1.050000	malformed_after_normalization
qυe	qυe	1.050000	malformed_after_normalization
sen'nin	sen'nin	1.050000	malformed_after_normalization
sina.com	sina.com	1.050000	malformed_after_normalization
sophie's	sophie's	1.050000	malformed_after_normalization
sørvágur	sørvagur	1.050000	malformed_after_normalization
tiempo.el	tiempo.el	1.050000	malformed_after_normalization
tommy's	tommy's	1.050000	malformed_after_normalization
u.c.i	u.c.i	1.050000	malformed_after_normalization
u.c.v	u.c.v	1.050000	malformed_after_normalization
vida.y	vida.y	1.050000	malformed_after_normalization
x.x.x	x.x.x	1.050000	malformed_after_normalization
ʎ	ʎ	1.050000	malformed_after_normalization
στο	στο	1.050000	malformed_after_normalization
ایران	ایران	1.050000	malformed_after_normalization
در	در	1.050000	malformed_after_normalization
て	て	1.050000	malformed_after_normalization
フ	フ	1.050000	malformed_after_normalization
㋡	㋡	1.050000	malformed_after_normalization
生	生	1.050000	malformed_after_normalization
🍞	🍞	1.050000	malformed_after_normalization
🐇	🐇	1.050000	malformed_after_normalization
🐠	🐠	1.050000	malformed_after_normalization
💁🏻‍♀️	💁🏻‍♀	1.050000	malformed_after_normalization
🔮	🔮	1.050000	malformed_after_normalization
000@	000@	1.050000	url_or_email
@s	@s	1.050000	url_or_email
